,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,SCORE 4,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,QUANTIFIER 4 USERNAME,AVG SCORE,SPREAD
471,161,621f79e343b89009366c9acc,2021-11-03T23:00:00.000Z,"griff (💜, 💜)#8888",ZER8🧠#9093,for being our mentors and for your amazing vibe,5,13,21,5,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,11,16
472,557,621f79e343b89009366c9c69,2021-11-09T23:00:00.000Z,karmaticacid#1218,liviade#1387,for explaining her param set so well and with so much details in 5 min! I learned a lot,5,13,21,5,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,11,16
473,556,621f79e343b89009366c9c68,2021-11-09T23:00:00.000Z,David (please DYOR...)#4116,liviade#1387,for working on a tweet about the reward committee right after the call happened and for being patient to my change requests! 🤗,21,5,13,8,Usua◎ Silver#2618,AmwFund#0979,Parrachia#0450,osycross(🦎🦎)#5943,11,16
474,982,621f79e343b89009366c9e4b,2021-11-17T23:00:00.000Z,Thena#2630,Jolie_Ze#0295,for giving us some of their time for the rewards wg meeting to answer higher level sourcecred tech questions,8,13,21,5,Mount Manu#3530,Mike Brunt#0745,divine_comedian#5493,enti#1546,11,16
475,992,621f79e343b89009366c9e55,2021-11-17T23:00:00.000Z,Tam2140#9361,liviade#1387,"for having the right words for the right moments, for being patient with everyone’s progress and for bringing her proactive and positive attitude that lights up every room",5,21,21,13,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,15,16
476,118,621f79e343b89009366c9aa1,2021-11-03T23:00:00.000Z,"griff (💜, 💜)#8888",divine_comedian#5493,for being #1 MVP QA tester on the CCD,21,5,5,13,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,11,16
477,1007,621f79e343b89009366c9e64,2021-11-17T23:00:00.000Z,Vyvy-vi#5040,eduardovegap#0422,for rocking today's presentation of the onboarding journey at the Community Call,13,13,21,5,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,13,16
478,528,621f79e343b89009366c9c48,2021-11-08T23:00:00.000Z,natesuits#4789,Lutzar#9885,for hosting such good Params parties and for sharing with us new ideas and proposals! 😄,5,13,8,21,bends#3537,AmwFund#0979,teaci#6108,Vyvy-vi#5040,11,16
479,190,621f79e343b89009366c9af1,2021-11-04T23:00:00.000Z,JessicaZartler#2263,iviangita#3204,"for having contributed so much to TEC all this time, they’ve made us what we are today and it's really great to recognize them",13,21,5,21,Mount Manu#3530,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,15,16
480,1081,621f79e343b89009366c9ebe,2021-11-21T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for the support and guidance he gives to all the issues anyone has trouble with and for being an inspiration of presence and leadership,5,21,13,5,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,11,16
481,1062,621f79e343b89009366c9eab,2021-11-21T23:00:00.000Z,Zeptimus#3359,Nuggan#5183,for his original param designs. Lots of cool ideas and food for thought!,5,21,13,8,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,11,16
482,872,621f79e343b89009366c9dac,2021-11-12T23:00:00.000Z,iviangita#3204,Mount Manu#3530,for being so fast on their Twitter duties to spread the word around,21,5,8,5,"griff (💜, 💜)#8888",GideonRo#3175,Parrachia#0450,enti#1546,9,16
483,1248,621f79e343b89009366c9f66,2021-11-22T23:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for being very aware of how much space he takes up while also having so much quality information he shares about different domains and topics,5,21,21,5,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,13,16
484,1292,621f79e343b89009366c9f92,2021-11-23T23:00:00.000Z,knic#3318,innov8tor3#3988,"for great role reading yesterday, for the administrator group, it was good listening!",8,8,21,5,Usua◎ Silver#2618,GideonRo#3175,Parrachia#0450,enti#1546,10,16
485,221,621f79e343b89009366c9b12,2021-11-04T23:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for all the work you've been doing with the param parties,5,8,21,5,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,9,16
486,192,621f79e343b89009366c9af3,2021-11-04T23:00:00.000Z,Suga#8514,iviangita#3204,"for having contributed so much to TEC all this time, they’ve made us what we are today and it's really great to recognize them",5,13,21,5,lee0007#8152,AmwFund#0979,teaci#6108,enti#1546,11,16
487,1078,621f79e343b89009366c9ebb,2021-11-21T23:00:00.000Z,Mount Manu#3530,Mount Manu#3530,for connecting the TEC with Lisa from Economics Design to set up a Params Party,21,8,5,8,"griff (💜, 💜)#8888",AmwFund#0979,teaci#6108,PhilH#1102,10,16
488,1127,621f79e343b89009366c9eec,2021-11-21T23:00:00.000Z,iviangita#3204,Mount Manu#3530,for transcribing the Community Call’s praise,5,8,21,8,"griff (💜, 💜)#8888",GideonRo#3175,Parrachia#0450,enti#1546,10,16
489,1519,621f79e343b89009366ca07a,2021-11-25T23:00:00.000Z,akrtws (TE Academy)#4246,liviade#1387,for organizing the most exciting talks around reward systems that are coming up on december 9th and 10th!,13,21,21,5,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,Vyvy-vi#5040,15,16
490,387,621f79e343b89009366c9bb8,2021-11-04T23:00:00.000Z,iviangita#3204,Mount Manu#3530,for all their work in Transparency,8,21,21,5,"griff (💜, 💜)#8888",GideonRo#3175,Parrachia#0450,enti#1546,13,16
491,1123,621f79e343b89009366c9ee8,2021-11-21T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for pushing on the Commons Swarm WG and for being a great leader and leading the Params team forward,5,8,21,5,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,9,16
492,1188,621f79e343b89009366c9f29,2021-11-21T23:00:00.000Z,Vyvy-vi#5040,Mount Manu#3530,for their coding work inside our community,13,5,21,5,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,11,16
493,275,621f79e343b89009366c9b48,2021-11-04T23:00:00.000Z,eduardovegap#0422,iviangita#3204,for all the love he’s been giving to Communitas,5,5,21,5,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,9,16
494,739,621f79e343b89009366c9d27,2021-11-12T23:00:00.000Z,Pythagorean#5361,Mount Manu#3530,"for applying to be a Trusted Seed, for jumping into Lauren’s Params Party, and for jumping in the Stewards call, and for jumping all over the place! It’s so cool to have you in this community",21,13,8,5,Usua◎ Silver#2618,AmwFund#0979,Parrachia#0450,enti#1546,11,16
495,1298,621f79e343b89009366c9f98,2021-11-23T23:00:00.000Z,MS#4235,Tam2140#9361,for hanging out and having a deployment session!,8,5,21,8,Usua◎ Silver#2618,liviade#1387,hanners717#2022,shawn#7046,10,16
496,1008,621f79e343b89009366c9e65,2021-11-17T23:00:00.000Z,Tam2140#9361,eduardovegap#0422,"for leading with such class and empathy, behind the scenes to let others shine.",5,13,21,13,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,13,16
497,765,621f79e343b89009366c9d41,2021-11-12T23:00:00.000Z,gabi#4807,Mount Manu#3530,for working hard and listing Gardens in DeepDAO,5,5,21,8,lee0007#8152,missgene#7773,divine_comedian#5493,osycross(🦎🦎)#5943,9,16
498,748,621f79e343b89009366c9d30,2021-11-12T23:00:00.000Z,Tam2140#9361,Mount Manu#3530,for leading the Steward retrospective this week and for making things so organized and fitting so much info in just 1 hour,8,8,21,5,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,10,16
499,206,621f79e343b89009366c9b03,2021-11-04T23:00:00.000Z,GideonRo#3175,iviangita#3204,for his amazing work in everywhere especially with the partnership that Tam shared with him,13,5,21,8,Usua◎ Silver#2618,AmwFund#0979,innov8tor3#3988,shawn#7046,11,16
500,1056,621f79e343b89009366c9ea4,2021-11-18T23:00:00.000Z,chuygarcia.eth#6692,natesuits#4789,for being a TEC ambassador and hosting one of the largest param parties ever!  Great job man..that was awesome!,13,21,21,5,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,15,16
501,1057,621f79e343b89009366c9ea5,2021-11-19T23:00:00.000Z,"griff (💜, 💜)#8888",tigeroid#2951,"for hosting the param debate and great moderation to ensure all the proposals got presented and sufficiently debated. My first param party, still lost but learning. Hopefully can learn faster and contribute more meaningfully along the way.",5,13,13,21,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,13,16
502,216,621f79e343b89009366c9b0d,2021-11-04T23:00:00.000Z,liviade#1387,iviangita#3204,for taking on all the challenging work that comes with soft gov,5,21,13,13,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,13,16
503,343,621f79e343b89009366c9b8c,2021-11-04T23:00:00.000Z,chuygarcia.eth#6692,Mount Manu#3530,for accepting to join the Rewards System Committee,13,5,21,5,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,11,16
504,1593,621f79e343b89009366ca0ca,2021-11-25T23:00:00.000Z,karmaticacid#1218,Mount Manu#3530,for the extraordinary collaboration and teamwork and debate at the Retrospective call that just happened,5,13,21,5,lee0007#8152,GideonRo#3175,innov8tor3#3988,enti#1546,11,16
505,336,621f79e343b89009366c9b85,2021-11-04T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for leading the community onwards,5,8,21,8,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,10,16
506,834,621f79e343b89009366c9d86,2021-11-12T23:00:00.000Z,taxil#8577,Mount Manu#3530,for your storytelling mastery and taking on the narrative for the ABC (no easy feat),5,8,21,5,bends#3537,AmwFund#0979,teaci#6108,enti#1546,9,16
507,250,621f79e343b89009366c9b2f,2021-11-04T23:00:00.000Z,Zeptimus#3359,iviangita#3204,for the discussion around the multisig,5,5,21,8,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,9,16
508,461,621f79e343b89009366c9c05,2021-11-07T23:00:00.000Z,"griff (💜, 💜)#8888",anson parker#4296,for th is staggering.  If TEC & Giveth were the face of blockchain and decentralization there would be a different perspective on the product.  Rock on,5,21,5,13,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,11,16
509,1322,621f79e343b89009366c9fb0,2021-11-24T23:00:00.000Z,LBS#6541,Vyvy-vi#5040,for all the work and ideas put forward by them in order to make the onboarding process more user-friendly,5,8,21,5,Maxwe11#7157,liviade#1387,innov8tor3#3988,osycross(🦎🦎)#5943,9,16
510,234,621f79e343b89009366c9b1f,2021-11-04T23:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for pushing forward the dashboard updates,5,8,21,13,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,11,16
511,60,621f79e343b89009366c9a65,2021-11-02T23:00:00.000Z,Tam2140#9361,UncleBimBim#1401,for being so helpful and always jumping in with more information during the orientation call,5,13,21,5,bends#3537,liviade#1387,Zeptimus#3359,PhilH#1102,11,16
512,1011,621f79e343b89009366c9e68,2021-11-17T23:00:00.000Z,bfa#7705,Vyvy-vi#5040,"for introducing the DEGEN bot, and for volunteering to set up the bot",5,21,8,5,Maxwe11#7157,GideonRo#3175,divine_comedian#5493,enti#1546,9,16
513,934,621f79e343b89009366c9e1b,2021-11-16T23:00:00.000Z,akrtws (TE Academy)#4246,Zeptimus#3359,"for a very fun param party, and promoting TEC 🙏 🤎",8,5,21,5,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,Vyvy-vi#5040,9,16
514,668,621f79e343b89009366c9ce0,2021-11-11T23:00:00.000Z,geleeroyale#3228,Vyvy-vi#5040,"for setting up a DO droplet where we can deploy all the bots for the TECs! This is more decentralised than having them run on my server, and I really appreciate it :)",5,13,21,8,bends#3537,missgene#7773,hanners717#2022,PhilH#1102,11,16
515,446,621f79e343b89009366c9bf3,2021-11-05T23:00:00.000Z,"griff (💜, 💜)#8888",bfa#7705,"for their contributions, leadership and for being so welcoming always.",5,8,21,8,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,10,16
516,448,621f79e343b89009366c9bf5,2021-11-05T23:00:00.000Z,akrtws (TE Academy)#4246,bfa#7705,"for their contributions, leadership and for being so welcoming always.",13,13,21,5,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,Vyvy-vi#5040,13,16
517,686,621f79e343b89009366c9cf2,2021-11-12T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,for all the work they put into making the dashboard happen,8,5,21,21,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,13,16
518,1094,621f79e343b89009366c9ecb,2021-11-21T23:00:00.000Z,LBS#6541,Mount Manu#3530,for being so active in the Communitas WG: it’s turning into such a strong and effective WG and it’s all thanks to you,5,5,21,5,Maxwe11#7157,liviade#1387,innov8tor3#3988,osycross(🦎🦎)#5943,9,16
519,58,621f79e343b89009366c9a63,2021-11-02T23:00:00.000Z,RodriCastillo#1415,chuygarcia.eth#6692,for another amazing flyer to help us promote Params Parties <:TEC_pink:835409756839477289>,5,13,21,8,lee0007#8152,GideonRo#3175,innov8tor3#3988,osycross(🦎🦎)#5943,11,16
520,435,621f79e343b89009366c9be8,2021-11-05T23:00:00.000Z,"griff (💜, 💜)#8888",Lutzar#9885,for continuing to help me understand the params and for being so accommodating with information and @anson parker for introducing me to TEC.,5,21,21,8,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,13,16
521,1105,621f79e343b89009366c9ed6,2021-11-21T23:00:00.000Z,eduardovegap#0422,Mount Manu#3530,for all the behind-the-scenes work they do as Stewards,5,5,21,13,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,11,16
522,1328,621f79e343b89009366c9fb6,2021-11-24T23:00:00.000Z,"griff (💜, 💜)#8888",ZER8🧠#9093,"for being amazing leaders! 

!praise for being incredibly helpful and demonstrating incredible leadership in the Comms

!praise  

!praise @Mount Manu 

!praise @David (please DYOR...) for being the man😎 

!praise @John V for being amazing people",5,21,13,13,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,13,16
523,1109,621f79e343b89009366c9eda,2021-11-21T23:00:00.000Z,"griff (💜, 💜)#8888",Mount Manu#3530,"for covering up for Shawn in Community Call updates, shilling Labs and all, while YGG was ill",5,8,21,8,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,10,16
524,1098,621f79e343b89009366c9ecf,2021-11-21T23:00:00.000Z,Juankbell#7458,Mount Manu#3530,for all the behind-the-scenes work they do as Stewards,8,8,5,21,Mount Manu#3530,liviade#1387,divine_comedian#5493,PhilH#1102,10,16
525,120,621f79e343b89009366c9aa3,2021-11-03T23:00:00.000Z,Zeptimus#3359,divine_comedian#5493,for the hard work of untangling the buy-in proposal debate and moving it forward,8,21,21,13,Maxwe11#7157,zhiwei#1356,Parrachia#0450,shawn#7046,15,13
536,897,621f79e343b89009366c9dc5,2021-11-12T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for attending our Community Call and being part of our Praise tradition,0,13,5,5,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,7,13
545,117,621f79e343b89009366c9aa0,2021-11-03T23:00:00.000Z,Nuggan#5183,divine_comedian#5493,for their quick responses on CCD development,21,21,13,8,bends#3537,missgene#7773,Zeptimus#3359,shawn#7046,15,13
548,1318,621f79e343b89009366c9fac,2021-11-24T23:00:00.000Z,eduardovegap#0422,Vyvy-vi#5040,for all the work and ideas put forward by them in order to make the onboarding process more user-friendly,8,13,21,21,lee0007#8152,GideonRo#3175,Parrachia#0450,Vyvy-vi#5040,15,13
552,696,621f79e343b89009366c9cfc,2021-11-12T23:00:00.000Z,divine_comedian#5493,Mount Manu#3530,for rocking it as DJs with the bots,0,8,13,8,"griff (💜, 💜)#8888",missgene#7773,hanners717#2022,osycross(🦎🦎)#5943,9,13
557,616,621f79e343b89009366c9ca6,2021-11-10T23:00:00.000Z,Vyvy-vi#5040,divine_comedian#5493,for joining the reward board and defining skills and roles,8,13,21,8,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,12,13
562,649,621f79e343b89009366c9ccd,2021-11-11T23:00:00.000Z,ZER8🧠#9093,iviangita#3204,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,0,13,1,5,"griff (💜, 💜)#8888",Mike Brunt#0745,Zeptimus#3359,osycross(🦎🦎)#5943,6,13
563,1169,621f79e343b89009366c9f16,2021-11-21T23:00:00.000Z,ygg_anderson#4998,Mount Manu#3530,for his genius,3,0,3,13,lee0007#8152,liviade#1387,divine_comedian#5493,PhilH#1102,6,13
566,1580,621f79e343b89009366ca0bd,2021-11-25T23:00:00.000Z,Vyvy-vi#5040,Mount Manu#3530,for helping to deliver the Gravity POAPs,13,13,21,8,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,13,13
568,1317,621f79e343b89009366c9fab,2021-11-24T23:00:00.000Z,Vyvy-vi#5040,ALOYSIOUS#3049,for all the server maintenance and bot magic. Thank you for all that you for around TEC and the greater web3 community. <:thankyou:856236801667760128>,21,13,21,8,Usua◎ Silver#2618,GideonRo#3175,innov8tor3#3988,shawn#7046,15,13
570,906,621f79e343b89009366c9dff,2021-11-15T23:00:00.000Z,liviade#1387,hanners717#2022,for sending over a wonderful referral candidate for an open job position!,8,21,13,13,Maxwe11#7157,missgene#7773,divine_comedian#5493,Tam2140#9361,13,13
577,961,621f79e343b89009366c9e36,2021-11-16T23:00:00.000Z,kristofer#1475,Nuggan#5183,for wrangling all the many different threads and processes in the rewards system revamp with thoughtfulness and vision!,8,13,21,13,bends#3537,Mike Brunt#0745,Zeptimus#3359,shawn#7046,13,13
579,1308,621f79e343b89009366c9fa2,2021-11-23T23:00:00.000Z,🐙 octopus#5508,akrtws (TE Academy)#4246,for working tirelessly on the best approach to train future token engineers!,21,13,8,8,Usua◎ Silver#2618,AmwFund#0979,teaci#6108,shawn#7046,12,13
603,375,621f79e343b89009366c9bac,2021-11-04T23:00:00.000Z,ZER8🧠#9093,Mount Manu#3530,for their work in Comms,0,8,13,8,"griff (💜, 💜)#8888",Mike Brunt#0745,Zeptimus#3359,osycross(🦎🦎)#5943,9,13
609,442,621f79e343b89009366c9bef,2021-11-05T23:00:00.000Z,durgadas#9280,nic#9212,for incredible conversations 😍😍😍 I learned so much from them in one call!,8,21,8,8,Usua◎ Silver#2618,missgene#7773,divine_comedian#5493,Vyvy-vi#5040,11,13
632,285,621f79e343b89009366c9b52,2021-11-04T23:00:00.000Z,"griff (💜, 💜)#8888",iviangita#3204,for untangling this whole buy-in debate and pushing it forward,8,8,21,8,lee0007#8152,Mike Brunt#0745,hanners717#2022,Tam2140#9361,11,13
637,276,621f79e343b89009366c9b49,2021-11-04T23:00:00.000Z,ZER8🧠#9093,iviangita#3204,for doing very well on Twitter,0,5,13,5,"griff (💜, 💜)#8888",Mike Brunt#0745,Zeptimus#3359,osycross(🦎🦎)#5943,7,13
649,334,621f79e343b89009366c9b83,2021-11-04T23:00:00.000Z,David (please DYOR...)#4116,Mount Manu#3530,for the meetings they host and for the coordination they facilitate,8,8,21,8,Usua◎ Silver#2618,AmwFund#0979,Parrachia#0450,osycross(🦎🦎)#5943,11,13
654,1487,621f79e343b89009366ca055,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,iviangita#3204,for mentoring lalocripto as he gets introduced to our DAO,0,13,13,3,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,9,13
662,1402,621f79e343b89009366ca000,2021-11-25T23:00:00.000Z,chuygarcia.eth#6692,Zeptimus#3359,for taking care of the wrong link and make a tweet for lasertag  https://twitter.com/tecmns/status/1463965853498679296,0,13,13,3,"griff (💜, 💜)#8888",zhiwei#1356,innov8tor3#3988,enti#1546,9,13
